Actual,Predicted,Lower Bound (95%),Upper Bound (95%)
9394.0,9703.08,7092.3253370709535,12313.834662929046
5347.0,5789.83,2432.7120639599552,9146.947936040044
5905.0,6068.48,5139.47144819471,6997.488551805289
4362.0,4381.94,2765.2207006402614,5998.659299359738
6760.0,6367.7,5222.768235472523,7512.631764527477
5408.0,5189.8,4128.460416251236,6251.139583748764
5949.0,5316.42,4756.568022215015,5876.271977784985
7308.0,7611.96,6840.641007003303,8383.278992996698
5071.0,5221.2,4305.557475238289,6136.842524761711
5134.0,5127.89,3922.037407988589,6333.742592011411
9469.0,9036.25,7887.267260476033,10185.232739523966
7812.0,8197.84,6260.534799191662,10135.145200808338
7156.0,7203.41,4766.778091174409,9640.041908825591
6581.0,6651.81,5860.581003995531,7443.0389960044695
1588.0,1986.84,770.5918924598323,3203.0881075401676
4767.0,6887.49,2812.75140938982,10962.228590610179
8567.0,8612.35,6884.146424358521,10340.553575641481
5213.0,5562.56,3795.768309194817,7329.351690805184
7503.0,7730.22,6258.784293415931,9201.65570658407
13681.0,8262.37,3217.6315044102676,13307.108495589735
6683.0,6802.21,4251.500469741128,9352.919530258872
10034.0,10265.36,8504.192022907344,12026.527977092657
6061.0,5969.64,5111.34042308723,6827.9395769127705
4498.0,4982.89,2940.0151264875176,7025.764873512483
4913.0,5318.24,4215.755484282958,6420.724515717042
11038.0,10177.89,8377.767484899252,11978.012515100747
7269.0,7889.89,6177.185522627256,9602.594477372744
5364.0,5029.14,4198.101200963132,5860.178799036868
10766.0,9919.3,7994.156979887468,11844.44302011253
10721.0,8836.61,4251.68741713029,13421.532582869711
8276.0,8148.35,5399.227332405118,10897.472667594882
8490.0,8714.21,6855.897392848706,10572.522607151292
6464.0,7570.85,6583.541739641565,8558.158260358436
7051.0,8106.77,5814.07195138144,10399.46804861856
5463.0,5666.28,3480.8045530799113,7851.755446920088
5804.0,5621.25,4147.478040213819,7095.021959786181
5075.0,5192.35,3172.4621434426126,7212.237856557388
2983.0,3614.38,3153.894212934905,4074.865787065095
3622.0,4172.56,2483.6191105351736,5861.500889464827
8258.0,7158.81,5353.276581053056,8964.343418946944
8981.0,8285.83,5344.993956020369,11226.66604397963
6281.0,4483.28,2353.0085562026243,6613.551443797375
6162.0,5966.24,4442.528887137775,7489.951112862224
4313.0,4545.66,3618.4210911835935,5472.898908816406
8784.0,8378.91,6732.7786797065555,10025.041320293445
7630.0,8557.1,6095.790661791574,11018.409338208427
2707.0,3080.83,1189.1802118537512,4972.479788146249
11656.0,10709.57,8940.474472193726,12478.665527806274
8508.0,7515.71,5374.001949925611,9657.41805007439
5505.0,6092.55,5525.0006428970255,6660.099357102975
7385.0,8032.2,6336.354832548678,9728.04516745132
10331.0,8366.72,5915.385523779637,10818.05447622036
3284.0,3795.4,2789.719588004221,4801.080411995779
6293.0,5969.79,5136.038884094635,6803.541115905365
11733.0,10121.64,3863.7730775248465,16379.506922475153
4310.0,3941.07,2635.4940277792484,5246.645972220752
4349.0,4700.55,3890.072894618238,5511.027105381762
5010.0,5638.91,4368.552058402814,6909.267941597186
6031.0,10018.17,3621.2164872846124,16415.12351271539
6244.0,5685.51,5143.196701074148,6227.823298925852
2787.0,2857.96,2236.3034954402556,3479.6165045597445
8075.0,8011.69,7151.200323024012,8872.179676975988
12255.0,10709.15,8109.733026486899,13308.566973513101
6808.0,6334.05,4901.792438644502,7766.307561355498
8023.0,9414.35,7027.279552587943,11801.420447412058
3045.0,2881.99,1435.5650697447722,4328.414930255227
5876.0,6638.58,5637.296847796908,7639.863152203092
6288.0,6264.54,5321.142118850461,7207.937881149539
7659.0,6644.78,5050.695417806646,8238.864582193353
4092.0,3700.11,2890.4007221992324,4509.819277800768
7883.0,8676.93,4271.060641779747,13082.799358220254
5187.0,5590.98,4085.591770547092,7096.368229452907
6227.0,5612.13,4190.948268120167,7033.311731879833
10728.0,9940.67,7229.937803916854,12651.402196083145
6330.0,6434.59,4561.728963907082,8307.451036092918
5188.0,4988.8,2634.1119913432276,7343.488008656773
5836.0,5504.8,4212.422102733106,6797.177897266894
4729.0,5261.6,3526.6134026292884,6996.586597370712
5534.0,5456.78,3317.7132128943326,7595.846787105667
5166.0,5578.37,4693.016514677352,6463.723485322648
3576.0,4496.32,2329.500385845615,6663.139614154385
6871.0,7013.33,5628.392583813348,8398.26741618665
6601.0,7263.26,5401.407219975802,9125.1127800242
10625.0,9788.66,6800.482783465639,12776.83721653436
4750.0,4851.76,4029.6032821682716,5673.916717831728
2642.0,3030.27,2416.469479391423,3644.0705206085768
7298.0,7165.75,2915.6675120536784,11415.832487946322
9626.0,10027.36,7334.4622461206145,12720.257753879387
5914.0,5924.59,5305.779844502339,6543.400155497661
6031.0,7135.08,1986.7328287702176,12283.427171229781
6031.0,11587.28,6442.5473204806285,16732.012679519372
3233.0,3682.67,2668.269465314731,4697.070534685269
4207.0,4987.42,3234.8964547893356,6739.9435452106645
8672.0,9640.52,6064.046204946644,13216.993795053357
9964.0,9532.1,8080.28177257344,10983.91822742656
11290.0,9818.68,6921.921303995765,12715.438696004236
9057.0,8863.73,6243.297888416231,11484.162111583768
7102.0,8275.23,5970.925995765456,10579.534004234543
5077.0,5651.52,3834.0635956768156,7468.976404323185
8961.0,8656.68,6238.998781245932,11074.361218754068
8693.0,10059.06,8145.606492682344,11972.513507317655
7062.0,6601.49,4688.915683037691,8514.064316962309
9967.0,10039.61,7611.133665209678,12468.086334790323
6209.0,6344.74,4033.852993394129,8655.627006605871
11949.0,11435.89,9684.738732483502,13187.041267516497
5531.0,6423.3,2511.6225815678536,10334.977418432147
7099.0,6952.74,5594.810338756885,8310.669661243115
6945.0,7056.92,5998.38978851345,8115.45021148655
5954.0,6031.23,4814.588994452612,7247.8710055473875
6326.0,6824.56,5937.544277887793,7711.575722112208
2893.0,3757.08,683.1004961064291,6831.059503893571
7704.0,7766.03,4681.239188387879,10850.82081161212
8393.0,8591.74,6542.8088044378255,10640.671195562174
7853.0,7358.57,5496.173621771089,9220.96637822891
6468.0,6455.8,3898.134800486975,9013.465199513026
3320.0,3746.78,2549.9371519357437,4943.622848064257
4428.0,4345.3,3033.7934055766245,5656.806594423376
4411.0,5271.61,4140.440869828635,6402.779130171364
4212.0,4502.32,3616.954876315901,5387.6851236840985
9290.0,9373.04,7798.547200205274,10947.532799794728
6691.0,6463.28,5838.626857333959,7087.93314266604
4383.0,4604.12,2232.3179296929175,6975.922070307082
6304.0,6269.3,2965.0507838905382,9573.549216109463
5772.0,5482.0,4573.044341904403,6390.955658095597
7796.0,7154.82,5349.641030449291,8959.998969550708
8971.0,8989.19,6471.3695951914615,11507.01040480854
8460.0,8679.37,7628.252401636734,9730.487598363266
2731.0,3347.84,1909.5972427023871,4786.082757297613
9090.0,8979.1,7667.534823877974,10290.665176122026
3666.0,3782.83,3288.791010055117,4276.868989944883
3074.0,3371.13,947.5091102556985,5794.750889744302
3944.0,4343.81,3170.325387421616,5517.294612578385
9808.0,9014.21,6631.9308192603785,11396.48918073962
4202.0,4723.85,2760.5326188524687,6687.167381147532
12519.0,11607.2,8038.10690540468,15176.293094595321
7322.0,7693.23,5973.422533363295,9413.037466636704
4230.0,4578.45,2463.5319760917446,6693.368023908255
7375.0,7204.8,5229.402742454065,9180.197257545935
6031.0,9510.11,3605.2077963569454,15415.012203643055
10742.0,9297.09,7645.884673738291,10948.29532626171
2410.0,2489.43,1620.6839611922474,3358.1760388077523
9377.0,10127.85,7687.507477133999,12568.192522866002
6741.0,6616.2,5027.707724815762,8204.692275184238
3760.0,4487.41,3918.04028283984,5056.77971716016
9059.0,9517.97,6573.721249169567,12462.21875083043
10839.0,11111.93,7753.668067586724,14470.191932413276
7733.0,7526.8,6211.214272780371,8842.38572721963
11632.0,10676.62,5904.893638035712,15448.34636196429
13212.0,12784.58,10165.934087391393,15403.225912608606
7632.0,7882.15,6820.202415555268,8944.097584444731
11218.0,9056.14,2193.0334872714775,15919.246512728521
5574.0,5332.45,1875.4446676008733,8789.455332399126
9070.0,8431.81,7024.629704336988,9838.99029566301
6031.0,6421.11,3736.37311647554,9105.84688352446
9355.0,9084.23,4913.672824355076,13254.787175644924
6878.0,7860.93,4692.212417798621,11029.64758220138
7672.0,8316.91,7414.303671476297,9219.516328523703
5226.0,4182.39,3406.515396051244,4958.264603948756
6392.0,6186.7,4819.914535394819,7553.485464605181
9970.0,9811.47,4831.4528887347615,14791.487111265236
7556.0,6877.1,5512.716293917288,8241.483706082714
7751.0,8526.16,6558.951972682338,10493.368027317661
12997.0,11940.21,9285.08942876685,14595.330571233148
5078.0,5184.45,4069.88709877818,6299.012901221819
7031.0,7374.65,6280.23533895237,8469.064661047629
9125.0,9042.43,7578.842123742425,10506.017876257576
7347.0,8082.96,6978.442526017157,9187.477473982843
11886.0,12422.06,10192.992942368433,14651.127057631566
3095.0,3455.66,2844.107508837516,4067.2124911624837
5873.0,6176.29,4801.555185399949,7551.024814600051
6254.0,5648.9,4018.5002393768586,7279.29976062314
7384.0,8407.41,7279.981639212921,9534.838360787078
9943.0,9616.96,6009.3353579113245,13224.584642088674
5335.0,5305.33,3798.739997271401,6811.920002728599
7830.0,9326.71,5505.657397532264,13147.762602467734
5460.0,6194.59,5536.228124260647,6852.951875739353
3187.0,3230.64,2589.942680298536,3871.337319701464
4548.0,4601.02,3713.617148943413,5488.422851056588
5413.0,5342.08,4136.435847607696,6547.724152392304
14038.0,9976.98,3902.080190829861,16051.87980917014
10989.0,9187.78,7268.042862464092,11107.51713753591
11918.0,10970.65,8319.872807169942,13621.427192830057
14082.0,9151.03,3394.844140947973,14907.215859052028
4925.0,5154.93,529.1001520673981,9780.759847932602
9132.0,9473.77,8349.400702434756,10598.139297565245
6273.0,5547.2,2438.0374140164377,8656.362585983563
11407.0,10440.22,8052.027638571263,12828.412361428735
12330.0,12369.54,10124.495366078118,14614.584633921884
9700.0,10068.54,8046.3083416706595,12090.771658329342
5523.0,5222.38,3697.8250021304702,6746.93499786953
6031.0,5934.96,4899.624514570547,6970.295485429453
4998.0,4684.35,3179.9864162623453,6188.713583737655
10184.0,10812.93,7752.6129604120815,13873.247039587919
4455.0,4700.12,2982.6717859775335,6417.568214022466
6997.0,5604.87,4462.881431767831,6746.858568232169
6184.0,6176.5,5117.0642656659165,7235.9357343340835
13223.0,13125.11,9107.181919306091,17143.03808069391
5601.0,6358.81,4734.524386950916,7983.095613049085
3150.0,3105.95,2530.448514910691,3681.451485089309
7528.0,7932.49,6669.831454327481,9195.148545672519
6305.0,6561.76,3704.848144698223,9418.671855301778
7099.0,6311.72,4557.203798813314,8066.236201186686
5270.0,4676.49,3589.1540894443706,5763.825910555629
7240.0,6656.1,4978.80037694871,8333.399623051291
4648.0,4237.58,3160.080123416359,5315.079876583641
3790.0,3555.07,1978.6233394141873,5131.516660585813
3242.0,3776.1,2695.066890682806,4857.133109317194
8243.0,7847.21,5381.940975282121,10312.479024717879
9767.0,9773.99,5328.6683502383285,14219.311649761672
6111.0,5453.67,4642.727298575442,6264.6127014245585
5305.0,4944.03,4036.8945066063397,5851.16549339366
6813.0,7315.19,6870.99123469978,7759.388765300219
6679.0,7439.93,5180.945602446054,9698.914397553946
7908.0,8073.37,6086.000656839811,10060.739343160189
4529.0,4816.14,3463.8087716152368,6168.471228384764
5595.0,5524.64,4405.34007916348,6643.93992083652
3031.0,3298.98,2310.857241246129,4287.102758753871
3343.0,2782.31,1643.3847885386685,3921.2352114613313
6321.0,6599.27,4101.359769255236,9097.180230744765
14445.0,7422.1,1619.904968554747,13224.295031445254
5193.0,5128.61,3316.8014592373065,6940.418540762693
13452.0,11816.19,7737.329442266965,15895.050557733037
5088.0,5028.5,3733.4147717126875,6323.585228287313
7423.0,6487.32,4894.883701153431,8079.756298846569
6459.0,5884.78,4477.451339883053,7292.108660116946
9407.0,8398.56,6204.484762549324,10592.635237450675
6599.0,6645.69,4821.72788612421,8469.652113875789
5915.0,4873.69,3561.3213413227827,6186.058658677217
11204.0,10321.99,7855.8298857722475,12788.150114227752
4883.0,4707.35,3478.3070489734705,5936.39295102653
6584.0,6842.71,5057.847123812185,8627.572876187816
6031.0,6018.14,5799.637705566646,6236.642294433354
8035.0,8125.92,5563.6197035777095,10688.22029642229
8229.0,7874.28,6532.247115442189,9216.31288455781
10109.0,10036.21,6835.6164272648675,13236.80357273513
5689.0,5993.02,4990.1291972346335,6995.910802765367
4785.0,5638.25,4688.527014562667,6587.972985437333
5850.0,6012.32,4536.087557556005,7488.552442443995
7943.0,6542.23,5790.433637511221,7294.026362488778
5784.0,6067.61,4970.339333082925,7164.880666917074
9007.0,8876.56,7674.728967638861,10078.391032361138
1084.0,1320.16,514.2837095093064,2126.036290490694
9306.0,9413.68,7350.675766388212,11476.684233611788
3505.0,3813.73,2934.451855031435,4693.008144968565
5553.0,5328.83,3921.1235583745597,6736.53644162544
10330.0,9527.95,5296.611533230415,13759.288466769587
6052.0,6417.41,2915.401062096637,9919.418937903363
5727.0,5288.86,4676.226451065043,5901.493548934956
7571.0,6748.23,2417.41087891224,11079.049121087759
10563.0,9990.83,7294.9748621586195,12686.685137841381
5307.0,5454.55,4341.3462157250815,6567.753784274919
6187.0,7016.55,5267.425631954092,8765.67436804591
9631.0,9975.14,8127.908054949071,11822.371945050929
8125.0,7951.55,4830.679926532026,11072.420073467974
10747.0,10341.27,6851.23850209352,13831.301497906481
5633.0,5949.8,4650.9016263925805,7248.69837360742
3674.0,3548.2,1004.3145729258945,6092.085427074106
7300.0,6245.41,5141.475634819244,7349.344365180756
8324.0,7356.31,4488.41464278101,10224.20535721899
4617.0,8534.18,4151.517238124275,12916.842761875727
6906.0,7172.39,6524.845990514436,7819.934009485564
7252.0,7423.55,6367.510789661672,8479.589210338328
5420.0,5345.29,4325.26858988282,6365.31141011718
5235.0,5051.89,3215.4701594633543,6888.309840536646
4236.0,4539.6,3857.536446175285,5221.663553824716
7824.0,7124.65,5939.619075598447,8309.680924401553
10604.0,11546.73,9742.82136798247,13350.63863201753
5675.0,6504.36,4951.039125954769,8057.680874045231
8151.0,8137.17,6760.346601023298,9513.993398976703
3440.0,3993.69,1786.8948533843836,6200.485146615616
7805.0,7733.0,5936.563777590754,9529.436222409246
6304.0,6334.9,4444.228905011768,8225.571094988232
12015.0,9241.45,6270.481878776885,12212.418121223116
4745.0,5555.09,4465.433395081258,6644.746604918742
7748.0,8202.26,6699.169400877034,9705.350599122967
6204.0,6343.47,2409.105308973182,10277.83469102682
6943.0,7541.57,3754.991592813882,11328.148407186118
2495.0,2654.18,1938.7705286983123,3369.5894713016874
6214.0,7378.5,5430.471145244506,9326.528854755494
8591.0,7871.6,6007.511089631185,9735.688910368815
4169.0,3765.81,3031.5269939224795,4500.093006077521
9180.0,7978.01,6146.977611965359,9809.042388034642
8113.0,7243.25,5821.644357272032,8664.85564272797
9176.0,8430.02,7005.219007434596,9854.820992565405
7040.0,6443.19,4222.714318294333,8663.665681705666
6031.0,6176.99,4991.616077040734,7362.363922959265
5409.0,5506.82,3901.4542112190884,7112.185788780911
5754.0,5923.83,4379.382781720994,7468.277218279006
4326.0,4957.34,3017.6371879653725,6897.042812034628
5536.0,5977.73,5319.540120798442,6635.919879201557
7061.0,6310.45,4675.294009796007,7945.605990203992
10470.0,9593.15,7663.184559767455,11523.115440232545
7550.0,6623.66,4412.930580737878,8834.389419262123
7277.0,6931.5,3417.282172886831,10445.717827113169
6176.0,5760.7,2077.5882125832786,9443.811787416722
7072.0,6578.74,4789.725488196408,8367.754511803592
3403.0,3517.93,919.4118763287092,6116.448123671291
13560.0,11607.15,9329.700214034126,13884.599785965873
9999.0,10003.24,7965.750677704583,12040.729322295418
8004.0,9547.85,7447.060092580413,11648.639907419587
6293.0,7091.38,5809.217696042751,8373.542303957249
7249.0,6866.86,5767.087843654586,7966.632156345413
9898.0,10289.88,8463.254884129488,12116.50511587051
6511.0,5840.07,5291.25521234923,6388.88478765077
5873.0,5649.43,4311.133409813743,6987.726590186257
7808.0,8711.78,6563.836673547797,10859.723326452204
7037.0,7485.26,5817.702536761074,9152.817463238925
6013.0,5964.68,4868.445048032056,7060.914951967945
5097.0,6084.41,4938.556581072849,7230.26341892715
7613.0,8845.96,7129.584566142523,10562.335433857475
10184.0,10138.59,5066.9034978207665,15210.276502179233
6275.0,6569.58,5414.035102716575,7725.124897283425
6458.0,6229.75,4986.903494524766,7472.596505475234
1571.0,3672.55,1486.3204995321285,5858.779500467872
7823.0,6814.59,3555.598220411251,10073.581779588749
6031.0,9225.73,3121.278072725011,15330.181927274989
7192.0,7587.2,6263.21931813489,8911.18068186511
3349.0,3926.3,1961.904385934443,5890.6956140655575
6841.0,6734.81,3632.3468742745345,9837.273125725467
12405.0,11728.61,8087.4552831250585,15369.764716874943
5024.0,5498.65,2189.7274809270593,8807.572519072939
5458.0,5288.64,3046.043176126248,7531.236823873753
5171.0,5076.02,3462.6034061894125,6689.436593810588
5804.0,5693.36,3596.5163377569984,7790.2036622430005
12774.0,11070.03,8605.477702622125,13534.582297377876
9047.0,8524.25,5536.4452815172135,11512.054718482786
6076.0,6147.61,5318.39990443396,6976.8200955660395
6331.0,6469.94,2433.975838919002,10505.904161080998
4518.0,4724.25,1597.6102613035187,7850.889738696482
9977.0,10253.58,8111.5147467852985,12395.645253214701
2808.0,3243.02,2263.3746681623193,4222.66533183768
3723.0,4830.43,757.072211952388,8903.787788047612
3968.0,3746.47,2686.0993321830515,4806.840667816949
10041.0,8577.86,5624.673578923161,11531.04642107684
9385.0,8115.83,6183.341104880094,10048.318895119906
6514.0,6288.02,5114.066551424053,7461.973448575948
5603.0,6125.44,5295.164922145534,6955.715077854466
5155.0,5114.89,3788.347639052322,6441.432360947679
5928.0,6251.61,5337.87044894366,7165.349551056339
7985.0,7468.02,5007.667701519282,9928.37229848072
12063.0,11877.14,10526.265910707945,13228.014089292054
7352.0,6117.74,4937.695386394294,7297.784613605706
4938.0,6132.55,4180.296678385205,8084.803321614795
8657.0,8765.09,7285.365751525629,10244.814248474371
5657.0,6293.6,3455.89255981241,9131.307440187591
3547.0,4006.57,3193.0453131759555,4820.094686824045
6512.0,7242.02,5936.46919411332,8547.57080588668
10129.0,9599.71,8169.930173310086,11029.489826689913
7488.0,9011.22,4969.001251205402,13053.438748794597
9491.0,9645.27,8399.277455009718,10891.262544990283
8502.0,9061.77,7657.275742794453,10466.264257205548
9832.0,8051.4,4586.922551079312,11515.877448920688
2594.0,2886.6,1309.9132344666568,4463.286765533343
8872.0,8632.93,7105.370850493783,10160.489149506218
6031.0,7593.12,1264.5938670928326,13921.646132907168
6316.0,6282.01,4770.543816100459,7793.476183899542
7605.0,7349.63,6105.854193466941,8593.40580653306
4355.0,5283.57,3485.1090894900817,7082.030910509918
5694.0,6247.24,5186.682818422391,7307.797181577608
4947.0,5193.77,4241.404896567835,6146.135103432166
6983.0,7616.23,3219.1801285962947,12013.279871403705
7285.0,7424.64,5294.112219156802,9555.1677808432
12982.0,10002.76,4354.534822244796,15650.985177755205
5924.0,6449.63,5046.098574662839,7853.161425337161
7553.0,7670.78,6021.3612273499,9320.1987726501
6088.0,6141.91,5538.655107269705,6745.164892730295
10779.0,8988.37,6701.488755330536,11275.251244669465
6031.0,6400.63,3834.33249369467,8966.92750630533
4126.0,4136.71,3676.7084560966778,4596.711543903322
6350.0,6227.0,5508.207898340556,6945.792101659444
5911.0,5610.51,3463.696106700482,7757.323893299519
7331.0,7508.42,5843.075894842823,9173.764105157177
3993.0,4134.4,3038.456294686629,5230.34370531337
12753.0,11757.67,6600.728134762255,16914.611865237744
8318.0,7985.5,5919.069378736368,10051.930621263633
7214.0,7894.2,6684.233182378955,9104.166817621044
3424.0,4383.58,449.36471681610146,8317.7952831839
8210.0,10411.83,8030.029789449636,12793.630210550364
4198.0,4687.07,4356.322540169755,5017.817459830245
8030.0,7427.18,5595.593456005925,9258.766543994076
3658.0,3677.78,3142.0027101317564,4213.557289868244
5069.0,5742.27,4897.157234774341,6587.38276522566
10028.0,8663.08,4320.617352748585,13005.542647251415
11385.0,11838.93,9911.952747856074,13765.907252143927
3824.0,4299.27,2272.539776517023,6326.000223482978
6078.0,7067.0,5255.750563625208,8878.249436374792
5869.0,6154.97,5567.575726266795,6742.364273733206
4408.0,4158.05,3092.423347459816,5223.6766525401845
10491.0,9434.14,7266.771467903845,11601.508532096153
3965.0,3681.78,3086.2942863556173,4277.265713644383
7467.0,7616.78,4823.959162400393,10409.600837599606
4916.0,5169.5,4224.172574945591,6114.827425054409
5122.0,5770.68,5142.797135334815,6398.562864665186
7885.0,8153.38,6509.354320504403,9797.405679495596
9823.0,9630.17,8265.286792453742,10995.053207546258
7399.0,7138.36,5379.842614595852,8896.877385404146
9264.0,8782.39,7058.449097199488,10506.33090280051
13123.0,11577.07,5438.010330790053,17716.129669209946
6974.0,7821.75,4794.384981557064,10849.115018442935
7203.0,6440.72,4210.309598653523,8671.130401346478
5677.0,6442.86,3055.5271430116827,9830.192856988317
6081.0,6670.16,4704.132669018298,8636.187330981702
9520.0,9368.85,8185.009890480138,10552.690109519863
5348.0,5055.49,4406.429408301628,5704.550591698371
12061.0,11217.22,7318.737700295851,15115.702299704148
4510.0,5705.4,4922.449302190744,6488.3506978092555
8267.0,6766.85,4817.961525880458,8715.738474119542
8132.0,8630.21,6668.831579722708,10591.58842027729
5115.0,5478.73,4179.94612377295,6777.513876227049
9358.0,7691.98,4947.460803399006,10436.499196600993
10829.0,7896.21,4450.569787839502,11341.850212160498
8670.0,8955.59,7337.034054946806,10574.145945053195
6049.0,5607.31,4382.913054003221,6831.70694599678
9195.0,9492.17,6443.80190434197,12540.53809565803
2355.0,2647.3,2103.226347000703,3191.3736529992975
6736.0,9128.06,5263.840036804032,12992.279963195968
4950.0,4963.31,2662.022914780461,7264.59708521954
7829.0,7442.2,3560.8752603246403,11323.524739675358
7656.0,8155.94,5541.913434125384,10769.966565874616
6695.0,7379.41,6105.025804604027,8653.794195395973
5875.0,5612.72,4428.2363253727135,6797.203674627287
4845.0,5254.79,4486.529687568439,6023.050312431561
8027.0,8024.75,6201.818676827347,9847.681323172654
6503.0,6865.47,5771.767574211999,7959.172425788001
5073.0,4470.59,2803.9128055598057,6137.2671944401945
3852.0,4114.38,3606.385977931866,4622.374022068134
5208.0,4997.52,2457.1264519340025,7537.913548065999
10646.0,10615.63,7966.265995874299,13264.9940041257
5493.0,5956.62,4959.91508559807,6953.32491440193
8885.0,8762.95,5582.972375513313,11942.927624486689
5188.0,4925.42,3085.6507975080794,6765.189202491921
6196.0,6509.21,5063.811849307451,7954.608150692549
7862.0,7862.11,4209.532261011185,11514.687738988814
7702.0,8158.3,6595.425483849711,9721.17451615029
7849.0,8051.9,6017.835787188615,10085.964212811385
4246.0,5005.93,3077.2802945386493,6934.579705461351
4854.0,4993.16,3262.354220072327,6723.965779927673
4550.0,4906.91,3765.608408979011,6048.211591020989
4493.0,4392.62,1978.1778558497276,6807.062144150272
5836.0,6862.29,5604.360891583537,8120.219108416463
6798.0,7272.44,5481.283336332011,9063.596663667988
3966.0,3844.71,3348.781560539789,4340.638439460211
7014.0,7184.51,5366.591636424826,9002.428363575174
11865.0,11792.19,9279.228135180274,14305.151864819727
6675.0,5618.2,4197.917541163026,7038.482458836974
5694.0,4941.57,3946.363319198389,5936.77668080161
6797.0,7522.09,6419.3613885696805,8624.818611430319
9954.0,8620.95,5263.414548648221,11978.48545135178
6339.0,6580.23,5184.109772961024,7976.350227038975
8445.0,7291.85,5480.779892295718,9102.920107704284
13143.0,11793.37,7761.304955145075,15825.435044854927
6031.0,6106.71,5368.913862145214,6844.506137854786
6031.0,6148.27,4372.429528139037,7924.110471860964
6196.0,6342.68,5150.262169782689,7535.097830217312
5242.0,5289.51,4138.310695087146,6440.709304912854
8496.0,8017.97,5745.830948934998,10290.109051065003
12441.0,11253.43,8575.476523610958,13931.383476389043
5668.0,3921.33,2860.2122451010637,4982.447754898936
9536.0,9811.62,7761.636449191614,11861.603550808388
7575.0,5992.39,4991.377381004296,6993.402618995705
5639.0,4890.21,3915.275292437776,5865.144707562224
4011.0,4597.03,2373.90284552265,6820.15715447735
7838.0,8374.69,4676.695947930386,12072.684052069615
6323.0,7057.5,4577.802260564808,9537.197739435192
3826.0,4395.45,3066.4841624330593,5724.41583756694
8925.0,8364.33,7039.031767612376,9689.628232387624
4155.0,4285.68,3357.364370901707,5213.995629098294
5306.0,6576.95,4914.579807231854,8239.320192768146
9794.0,8581.13,7194.0477998961405,9968.212200103859
7776.0,7721.89,5894.46109083701,9549.31890916299
10625.0,11533.2,9512.014034808279,13554.385965191723
5460.0,6728.75,5427.669716354137,8029.830283645863
3285.0,3874.58,3379.5269744383336,4369.633025561667
11368.0,10983.99,7650.201029135791,14317.778970864209
5394.0,5826.13,4568.551762495486,7083.708237504514
6763.0,8145.92,4684.987733943675,11606.852266056325
13465.0,13189.72,11733.747167296531,14645.692832703468
6355.0,5712.57,4842.64130478403,6582.49869521597
9914.0,8719.61,6542.520487963198,10896.699512036803
5841.0,5794.19,4014.451272310388,7573.928727689611
10712.0,10991.91,10051.110281954208,11932.709718045791
11613.0,8571.36,4221.792761030054,12920.927238969947
13517.0,11861.63,9578.247284152969,14145.01271584703
4519.0,4798.62,3913.9211679938985,5683.318832006102
9575.0,9278.14,7106.223751124679,11450.05624887532
4640.0,5486.78,4696.279338220036,6277.280661779963
5324.0,5651.92,2901.1090572753355,8402.730942724666
4889.0,3909.31,3177.0784114829244,4641.541588517076
7544.0,8842.58,4296.798947283343,13388.361052716657
7825.0,7112.19,5442.19710672942,8782.18289327058
3538.0,3815.71,2700.63937563514,4930.78062436486
7301.0,7544.59,5583.153550512268,9506.026449487732
8238.0,8519.67,4871.979394773487,12167.360605226513
1966.0,2002.77,1080.8195899868797,2924.7204100131203
4632.0,5192.86,3553.046243306686,6832.673756693313
7160.0,7289.61,4307.815935975352,10271.404064024648
12593.0,6922.82,3399.136760127811,10446.503239872189
6950.0,7143.44,5833.743732831829,8453.13626716817
14377.0,6174.57,4183.992952936472,8165.147047063528
10907.0,10203.18,8345.515484166164,12060.844515833836
6006.0,6444.3,5016.135311026071,7872.46468897393
5328.0,4733.85,4309.277409933236,5158.422590066764
5027.0,5169.32,2624.2420471576593,7714.397952842341
4701.0,5461.68,3017.459206209848,7905.900793790152
5876.0,6441.24,5293.407265828404,7589.072734171596
4822.0,5733.15,3647.0618938002635,7819.238106199736
6031.0,6272.8,3487.6058622781784,9057.994137721822
8365.0,8508.39,7651.74353349667,9365.036466503328
5458.0,4728.38,3594.5218539548437,5862.238146045156
2904.0,4162.93,-135.98092761040607,8461.840927610407
3153.0,6701.41,5034.918963349925,8367.901036650075
6361.0,6827.79,5526.095954039337,8129.484045960663
3876.0,3865.25,2675.0518052458656,5055.448194754134
5012.0,5643.99,3906.4825896998764,7381.497410300123
8576.0,9477.22,8598.614125845632,10355.825874154367
6767.0,6090.23,4769.670611524282,7410.789388475717
5070.0,5599.0,3813.344175567979,7384.65582443202
9166.0,8548.43,6793.628782583008,10303.231217416993
6145.0,6901.15,4496.241032013893,9306.058967986106
2475.0,3109.16,2486.3796477159544,3731.9403522840453
6622.0,5678.81,4783.411605171062,6574.208394828939
10218.0,9597.62,7545.476398141455,11649.763601858547
7367.0,8304.99,5284.779127820402,11325.200872179597
7305.0,7031.15,5284.939868888627,8777.360131111373
10465.0,9803.02,6742.537959813624,12863.502040186377
2800.0,3183.0,2254.68548326335,4111.31451673665
4126.0,5166.22,2217.9751056205396,8114.464894379461
8981.0,8386.12,6397.208953990913,10375.031046009088
5445.0,5621.95,4619.937063374928,6623.962936625072
5108.0,5281.67,4535.7741317920045,6027.565868207996
4808.0,4806.81,3660.3557630737114,5953.264236926289
