Id,Sales
19091,7758.36
19092,9872.74
19093,9872.74
19094,6412.49
19095,6405.55
19096,9872.74
19097,7758.36
19098,7758.36
19099,9872.74
19100,6412.49
19101,7758.36
19102,9872.74
19103,9872.74
19104,7758.36
19105,9872.74
19106,9872.74
19107,6405.55
19108,6405.55
19109,7758.36
19110,6405.55
19111,6412.49
19112,6412.49
19113,9872.74
19114,9872.74
19115,6405.55
19116,7758.36
19117,6405.55
19118,7758.36
19119,7758.36
19120,7758.36
19121,9872.74
19122,7758.36
19123,6405.55
19124,6412.49
19125,7758.36
19126,6412.49
19127,6405.55
19128,7758.36
19129,9872.74
19130,6412.49
19131,6405.55
19132,7758.36
19133,6412.49
19134,6405.55
19135,6412.49
19136,6405.55
19137,9872.74
19138,6136.89
19139,7758.36
19140,6405.55
19141,9872.74
19142,7758.36
19143,7758.36
19144,7758.36
19145,9872.74
19146,6136.89
19147,7758.36
19148,6412.49
19149,9872.74
19150,6405.55
19151,6136.89
19152,6405.55
19153,6405.55
19154,9872.74
19155,7758.36
19156,9872.74
19157,7758.36
19158,6412.49
19159,9872.74
19160,6412.49
19161,6412.49
19162,7758.36
19163,7758.36
19164,7758.36
19165,6405.55
19166,6412.49
19167,6405.55
19168,6405.55
19169,7758.36
19170,6412.49
19171,7758.36
19172,6412.49
19173,9872.74
19174,6412.49
19175,7758.36
19176,6405.55
19177,6405.55
19178,7758.36
19179,7758.36
19180,7758.36
19181,7758.36
19182,6412.49
19183,6405.55
19184,6412.49
19185,9872.74
19186,6412.49
19187,7758.36
19188,7758.36
19189,6412.49
19190,6405.55
19191,6405.55
19192,6405.55
19193,6405.55
19194,6412.49
19195,9872.74
19196,6405.55
19197,6412.49
19198,6405.55
19199,7758.36
19200,9872.74
19201,6405.55
19202,9872.74
19203,9872.74
19204,7758.36
19205,6405.55
19206,7758.36
19207,9872.74
19208,7758.36
19209,9872.74
19210,9872.74
19211,6412.49
19212,9872.74
19213,9872.74
19214,7758.36
19215,6405.55
19216,7758.36
19217,6412.49
19218,9872.74
19219,7758.36
19220,7758.36
19221,9872.74
19222,7758.36
19223,6412.49
19224,6405.55
19225,9872.74
19226,7758.36
19227,9872.74
19228,9872.74
19229,6412.49
19230,7758.36
19231,5508.75
19232,9872.74
19233,7758.36
19234,7758.36
19235,6405.55
19236,6405.55
19237,9872.74
19238,6405.55
19239,6412.49
19240,6412.49
19241,6405.55
19242,6412.49
19243,7758.36
19244,6405.55
19245,7758.36
19246,5508.75
19247,6405.55
19248,7758.36
19249,9872.74
19250,6405.55
19251,5508.75
19252,6405.55
19253,7758.36
19254,7758.36
19255,6405.55
19256,6412.49
19257,6405.55
19258,6405.55
19259,7758.36
19260,7758.36
19261,6412.49
19262,8063.43
19263,6412.49
19264,6405.55
19265,6412.49
19266,6412.49
19267,7758.36
19268,9872.74
19269,6405.55
19270,9872.74
19271,7758.36
19272,6136.89
19273,6405.55
19274,7758.36
19275,7758.36
19276,7758.36
19277,6412.49
19278,7758.36
19279,9872.74
19280,6405.55
19281,6405.55
19282,6405.55
19283,6405.55
19284,6412.49
19285,9872.74
19286,6405.55
19287,6405.55
19288,7758.36
19289,6405.55
19290,9872.74
19291,7758.36
19292,9872.74
19293,6405.55
19294,6405.55
19295,5508.75
19296,7758.36
19297,7758.36
19298,7758.36
19299,7758.36
19300,7758.36
19301,6405.55
19302,7758.36
19303,6259.87
19304,7758.36
19305,7758.36
19306,6405.55
19307,7758.36
19308,6412.49
19309,7758.36
19310,9872.74
19311,6405.55
19312,5383.5
19313,7758.36
19314,6405.55
19315,7758.36
19316,6405.55
19317,6412.49
19318,7758.36
19319,9872.74
19320,6405.55
19321,7758.36
19322,7758.36
19323,9872.74
19324,6405.55
19325,6405.55
19326,6412.49
19327,7758.36
19328,7758.36
19329,7758.36
19330,7758.36
19331,9872.74
19332,6405.55
19333,6405.55
19334,7758.36
19335,6412.49
19336,7758.36
19337,7758.36
19338,7758.36
19339,8063.43
19340,9872.74
19341,6405.55
19342,7758.36
19343,6405.55
19344,6412.49
19345,6405.55
19346,7758.36
19347,9872.74
19348,6405.55
19349,7758.36
19350,9872.74
19351,7758.36
19352,9872.74
19353,7758.36
19354,7758.36
19355,6405.55
19356,7758.36
19357,9872.74
19358,9872.74
19359,6136.89
19360,9872.74
19361,7758.36
19362,6412.49
19363,6405.55
19364,6412.49
19365,9872.74
19366,6405.55
19367,9872.74
19368,7758.36
19369,5508.75
19370,6412.49
19371,9872.74
19372,9872.74
19373,9872.74
19374,7758.36
19375,7758.36
19376,6405.55
19377,7758.36
19378,7758.36
19379,6405.55
19380,7758.36
19381,7758.36
19382,7758.36
19383,9872.74
19384,7758.36
19385,8063.43
19386,9872.74
19387,6405.55
19388,9872.74
19389,7758.36
19390,7758.36
19391,6412.49
19392,7758.36
19393,6412.49
19394,6405.55
19395,6405.55
19396,9872.74
19397,6405.55
19398,9872.74
19399,6412.49
19400,6405.55
19401,9872.74
19402,9872.74
19403,7758.36
19404,6405.55
19405,7758.36
19406,6405.55
19407,6412.49
19408,6412.49
19409,7758.36
19410,7758.36
19411,7758.36
19412,7758.36
19413,7758.36
19414,6405.55
19415,7758.36
19416,7758.36
19417,9872.74
19418,6412.49
19419,6405.55
19420,7758.36
19421,9872.74
19422,6405.55
19423,9872.74
19424,7758.36
19425,6412.49
19426,6412.49
19427,6405.55
19428,9872.74
19429,6405.55
19430,6405.55
19431,6412.49
19432,6412.49
19433,6405.55
19434,7758.36
19435,7758.36
19436,7758.36
19437,7758.36
19438,5508.75
19439,7758.36
19440,7758.36
19441,6405.55
19442,6405.55
19443,6405.55
19444,7758.36
19445,6405.55
19446,9872.74
19447,6405.55
19448,7758.36
19449,6412.49
19450,6405.55
19451,6405.55
19452,9872.74
19453,9872.74
19454,6136.89
19455,7758.36
19456,9872.74
19457,6405.55
19458,6405.55
19459,6405.55
19460,6405.55
19461,6405.55
19462,8063.43
19463,6412.49
19464,9872.74
19465,6405.55
19466,9872.74
19467,7758.36
19468,6405.55
19469,6412.49
19470,7758.36
19471,6405.55
19472,6412.49
19473,6405.55
19474,9872.74
19475,7758.36
19476,7758.36
19477,6405.55
19478,6405.55
19479,6405.55
19480,7758.36
19481,7758.36
19482,7758.36
19483,9872.74
19484,7758.36
19485,6412.49
19486,7758.36
19487,9872.74
19488,7758.36
19489,6412.49
19490,9872.74
19491,6405.55
19492,7758.36
19493,7758.36
19494,6405.55
19495,6405.55
19496,9872.74
19497,7758.36
19498,6405.55
19499,7758.36
19500,6412.49
19501,9872.74
19502,6405.55
19503,7758.36
19504,6412.49
19505,7758.36
19506,6412.49
19507,7758.36
19508,6412.49
19509,8681.18
19510,6412.49
19511,7758.36
19512,6405.55
19513,6405.55
19514,6412.49
19515,6405.55
19516,6405.55
19517,9872.74
19518,7758.36
19519,9872.74
19520,9872.74
19521,6136.89
19522,6405.55
19523,6412.49
19524,6405.55
19525,8063.43
19526,7758.36
19527,6405.55
19528,7758.36
19529,6405.55
19530,7758.36
19531,6405.55
19532,6405.55
19533,6412.49
19534,7758.36
19535,9872.74
19536,6412.49
19537,6405.55
19538,6412.49
19539,7758.36
19540,7758.36
19541,6405.55
19542,6405.55
19543,9872.74
19544,7758.36
19545,6405.55
19546,5508.75
19547,5508.75
19548,7758.36
19549,6412.49
19550,9872.74
19551,6405.55
19552,6412.49
19553,5508.75
19554,9872.74
19555,9872.74
19556,6405.55
19557,6405.55
19558,9872.74
19559,6405.55
19560,6412.49
19561,7758.36
19562,9872.74
19563,6412.49
19564,6405.55
19565,6405.55
19566,7758.36
19567,7758.36
19568,6412.49
19569,6405.55
19570,9872.74
19571,6405.55
19572,7758.36
19573,7758.36
19574,7758.36
19575,9872.74
19576,6412.49
19577,6412.49
19578,9872.74
19579,6412.49
19580,6405.55
19581,7758.36
19582,7758.36
19583,7758.36
19584,9872.74
19585,7758.36
19586,9872.74
19587,6412.49
19588,7758.36
19589,6405.55
19590,5508.75
19591,6136.89
19592,7758.36
19593,7758.36
19594,6405.55
19595,7758.36
19596,6412.49
19597,6405.55
19598,5508.75
19599,7758.36
19600,7758.36
19601,7758.36
19602,7758.36
19603,9872.74
19604,6412.49
19605,6405.55
19606,6405.55
19607,7758.36
19608,7758.36
19609,7758.36
19610,7758.36
19611,7758.36
19612,9872.74
19613,7758.36
19614,9872.74
19615,7758.36
19616,6405.55
19617,6412.49
19618,6259.87
19619,6405.55
19620,7758.36
19621,7758.36
19622,9872.74
19623,6405.55
19624,9872.74
19625,6412.49
19626,6405.55
19627,7758.36
19628,7758.36
19629,7758.36
19630,9872.74
19631,7758.36
19632,6405.55
19633,9872.74
19634,7758.36
19635,7758.36
19636,7758.36
19637,5508.75
19638,9872.74
19639,6405.55
19640,9872.74
19641,9872.74
19642,6405.55
19643,9872.74
19644,6405.55
19645,9872.74
19646,6412.49
19647,7758.36
19648,6412.49
19649,6412.49
19650,9872.74
19651,6412.49
19652,6405.55
19653,9872.74
19654,6405.55
19655,7758.36
19656,7758.36
19657,9872.74
19658,6136.89
19659,7758.36
19660,9872.74
19661,9872.74
19662,9872.74
19663,9872.74
19664,9872.74
19665,7758.36
19666,6405.55
19667,7758.36
19668,6405.55
19669,6412.49
19670,7758.36
19671,7758.36
19672,9872.74
19673,6405.55
19674,7758.36
19675,9872.74
19676,6405.55
19677,7758.36
19678,7758.36
19679,7758.36
19680,7758.36
19681,7758.36
19682,7758.36
19683,7758.36
19684,7758.36
19685,6405.55
19686,6412.49
19687,6412.49
19688,9872.74
19689,6583.38
19690,7758.36
19691,6405.55
19692,6405.55
19693,6405.55
19694,6405.55
19695,5508.75
19696,9872.74
19697,9872.74
19698,7758.36
19699,7758.36
19700,6412.49
19701,9872.74
19702,7758.36
19703,7758.36
19704,9872.74
19705,6405.55
19706,7758.36
19707,6405.55
19708,8063.43
19709,6412.49
19710,7758.36
19711,6405.55
19712,9872.74
19713,6405.55
19714,5508.75
19715,7758.36
19716,6405.55
19717,7758.36
19718,9872.74
19719,9872.74
19720,9872.74
19721,9872.74
19722,6405.55
19723,7758.36
19724,7758.36
19725,6405.55
19726,6405.55
19727,6405.55
19728,7758.36
19729,7758.36
19730,6405.55
19731,7758.36
19732,7758.36
19733,5508.75
19734,6412.49
19735,7758.36
19736,9872.74
19737,9872.74
19738,6405.55
19739,9872.74
19740,9872.74
19741,6412.49
19742,7758.36
19743,7758.36
19744,6405.55
19745,6412.49
19746,6405.55
19747,6405.55
19748,7758.36
19749,6412.49
19750,6412.49
19751,7758.36
19752,7758.36
19753,6412.49
19754,6405.55
19755,7758.36
19756,7758.36
19757,6405.55
19758,9872.74
19759,9872.74
19760,9872.74
19761,6412.49
19762,5508.75
19763,7758.36
19764,6412.49
19765,9872.74
19766,7758.36
19767,9872.74
19768,6405.55
19769,6405.55
19770,6405.55
19771,6405.55
19772,9872.74
19773,6405.55
19774,6405.55
19775,7758.36
19776,6405.55
19777,6405.55
19778,6405.55
19779,7758.36
19780,6405.55
19781,6405.55
19782,7758.36
19783,7758.36
19784,6136.89
19785,9872.74
19786,9872.74
19787,6405.55
19788,9872.74
19789,6136.89
19790,7758.36
19791,7758.36
19792,8063.43
19793,5508.75
19794,9872.74
19795,6405.55
19796,6405.55
19797,6412.49
19798,9872.74
19799,7758.36
19800,6412.49
19801,7758.36
19802,6405.55
19803,6412.49
19804,7758.36
19805,6412.49
19806,9872.74
19807,6405.55
19808,9872.74
19809,6405.55
19810,6405.55
19811,6405.55
19812,7758.36
19813,7758.36
19814,7758.36
19815,7758.36
19816,6412.49
19817,7758.36
19818,7758.36
19819,6412.49
19820,9872.74
19821,9872.74
19822,6412.49
19823,6412.49
19824,6412.49
19825,6405.55
19826,7758.36
19827,9872.74
19828,6412.49
19829,6412.49
19830,7758.36
19831,6412.49
19832,9872.74
19833,6405.55
19834,7758.36
19835,7758.36
19836,7758.36
19837,6412.49
19838,9872.74
19839,6412.49
19840,6405.55
19841,7758.36
19842,6405.55
19843,9872.74
19844,6405.55
19845,7758.36
19846,9872.74
19847,6412.49
19848,7758.36
19849,7758.36
19850,6405.55
19851,5508.75
19852,7758.36
19853,9872.74
19854,9872.74
19855,6412.49
19856,9872.74
19857,6405.55
19858,6405.55
19859,6405.55
19860,6136.89
19861,6412.49
19862,6412.49
19863,9872.74
19864,7758.36
19865,6405.55
19866,7758.36
19867,6412.49
19868,6412.49
19869,7758.36
19870,9872.74
19871,6412.49
19872,6412.49
19873,7758.36
19874,9872.74
19875,5508.75
19876,6412.49
19877,6405.55
19878,7758.36
19879,7758.36
19880,6405.55
19881,9872.74
19882,6412.49
19883,9872.74
19884,9872.74
19885,5508.75
19886,7758.36
19887,7758.36
19888,7758.36
19889,6412.49
19890,6405.55
19891,7758.36
19892,9872.74
19893,6259.87
19894,6405.55
19895,6405.55
19896,7758.36
19897,6412.49
19898,9872.74
19899,7758.36
19900,9872.74
19901,6405.55
19902,9872.74
19903,7758.36
19904,6405.55
19905,9872.74
19906,9872.74
19907,6412.49
19908,7758.36
19909,9872.74
19910,6405.55
19911,6405.55
19912,6405.55
19913,7758.36
19914,7758.36
19915,6405.55
19916,6405.55
19917,6405.55
19918,5508.75
19919,6405.55
19920,7758.36
19921,7758.36
19922,6405.55
19923,7758.36
19924,7758.36
19925,7758.36
19926,9872.74
19927,9872.74
19928,6405.55
19929,6405.55
19930,7758.36
19931,6405.55
19932,6405.55
19933,7758.36
19934,7758.36
19935,6405.55
19936,7758.36
19937,7758.36
19938,7758.36
19939,6405.55
19940,7758.36
19941,9872.74
19942,9872.74
19943,6405.55
19944,7758.36
19945,9872.74
19946,6405.55
19947,7758.36
19948,9872.74
19949,9872.74
19950,6412.49
19951,6405.55
19952,9872.74
19953,7758.36
19954,7758.36
19955,9872.74
19956,6412.49
19957,7758.36
19958,9872.74
19959,9872.74
19960,7758.36
19961,9872.74
19962,9872.74
19963,6405.55
19964,6405.55
19965,7758.36
19966,6405.55
19967,6412.49
19968,6412.49
19969,9872.74
19970,9872.74
19971,6405.55
19972,7758.36
19973,6405.55
19974,7758.36
19975,7758.36
19976,7758.36
19977,9872.74
19978,7758.36
19979,6405.55
19980,6412.49
19981,7758.36
19982,6412.49
19983,6405.55
19984,7758.36
19985,9872.74
19986,6412.49
19987,6405.55
19988,7758.36
19989,6412.49
19990,6405.55
19991,6412.49
19992,6405.55
19993,9872.74
19994,6136.89
19995,7758.36
19996,6405.55
19997,9872.74
19998,7758.36
19999,7758.36
20000,7758.36
20001,9872.74
20002,6136.89
20003,7758.36
20004,6412.49
20005,9872.74
20006,6405.55
20007,6136.89
20008,6405.55
20009,6405.55
20010,9872.74
20011,7758.36
20012,9872.74
20013,7758.36
20014,6412.49
20015,9872.74
20016,6412.49
20017,6412.49
20018,7758.36
20019,7758.36
20020,7758.36
20021,6405.55
20022,6412.49
20023,6405.55
20024,6405.55
20025,7758.36
20026,6412.49
20027,7758.36
20028,6412.49
20029,9872.74
20030,6412.49
20031,7758.36
20032,6405.55
20033,6405.55
20034,7758.36
20035,7758.36
20036,7758.36
20037,7758.36
20038,6412.49
20039,6405.55
20040,6412.49
20041,9872.74
20042,6412.49
20043,7758.36
20044,7758.36
20045,6412.49
20046,6405.55
20047,6405.55
20048,6405.55
20049,6405.55
20050,6412.49
20051,9872.74
20052,6405.55
20053,6412.49
20054,6405.55
20055,7758.36
20056,9872.74
20057,6405.55
20058,9872.74
20059,9872.74
20060,7758.36
20061,6405.55
20062,7758.36
20063,9872.74
20064,7758.36
20065,9872.74
20066,9872.74
20067,6412.49
20068,9872.74
20069,9872.74
20070,7758.36
20071,6405.55
20072,7758.36
20073,6412.49
20074,9872.74
20075,7758.36
20076,7758.36
20077,9872.74
20078,7758.36
20079,6412.49
20080,6405.55
20081,9872.74
20082,7758.36
20083,9872.74
20084,9872.74
20085,6412.49
20086,7758.36
20087,5508.75
20088,9872.74
20089,7758.36
20090,7758.36
20091,6405.55
20092,6405.55
20093,9872.74
20094,6405.55
20095,6412.49
20096,6412.49
20097,6405.55
20098,6412.49
20099,7758.36
20100,6405.55
20101,7758.36
20102,5508.75
20103,6405.55
20104,7758.36
20105,9872.74
20106,6405.55
20107,5508.75
20108,6405.55
20109,7758.36
20110,7758.36
20111,6405.55
20112,6412.49
20113,6405.55
20114,6405.55
20115,7758.36
20116,7758.36
20117,6412.49
20118,8063.43
20119,6412.49
20120,6405.55
20121,6412.49
20122,6412.49
20123,7758.36
20124,9872.74
20125,6405.55
20126,9872.74
20127,7758.36
20128,6136.89
20129,6405.55
20130,7758.36
20131,7758.36
20132,7758.36
20133,6412.49
20134,7758.36
20135,9872.74
20136,6405.55
20137,6405.55
20138,6405.55
20139,6405.55
20140,6412.49
20141,9872.74
20142,6405.55
20143,6405.55
20144,7758.36
20145,6405.55
20146,9872.74
20147,7758.36
20148,9872.74
20149,6405.55
20150,6405.55
20151,5508.75
20152,7758.36
20153,7758.36
20154,7758.36
20155,7758.36
20156,7758.36
20157,6405.55
20158,7758.36
20159,6259.87
20160,7758.36
20161,7758.36
20162,6405.55
20163,7758.36
20164,6412.49
20165,7758.36
20166,9872.74
20167,6405.55
20168,5383.5
20169,7758.36
20170,6405.55
20171,7758.36
20172,6405.55
20173,6412.49
20174,7758.36
20175,9872.74
20176,6405.55
20177,7758.36
20178,7758.36
20179,9872.74
20180,6405.55
20181,6405.55
20182,6412.49
20183,7758.36
20184,7758.36
20185,7758.36
20186,7758.36
20187,9872.74
20188,6405.55
20189,6405.55
20190,7758.36
20191,6412.49
20192,7758.36
20193,7758.36
20194,7758.36
20195,8063.43
20196,9872.74
20197,6405.55
20198,7758.36
20199,6405.55
20200,6412.49
20201,6405.55
20202,7758.36
20203,9872.74
20204,6405.55
20205,7758.36
20206,9872.74
20207,7758.36
20208,9872.74
20209,7758.36
20210,7758.36
20211,6405.55
20212,7758.36
20213,9872.74
20214,9872.74
20215,6136.89
20216,9872.74
20217,7758.36
20218,6412.49
20219,6405.55
20220,6412.49
20221,9872.74
20222,6405.55
20223,9872.74
20224,7758.36
20225,5508.75
20226,6412.49
20227,9872.74
20228,9872.74
20229,9872.74
20230,7758.36
20231,7758.36
20232,6405.55
20233,7758.36
20234,7758.36
20235,6405.55
20236,7758.36
20237,7758.36
20238,7758.36
20239,9872.74
20240,7758.36
20241,8063.43
20242,9872.74
20243,6405.55
20244,9872.74
20245,7758.36
20246,7758.36
20247,6412.49
20248,7758.36
20249,6412.49
20250,6405.55
20251,6405.55
20252,9872.74
20253,6405.55
20254,9872.74
20255,6412.49
20256,6405.55
20257,9872.74
20258,9872.74
20259,7758.36
20260,6405.55
20261,7758.36
20262,6405.55
20263,6412.49
20264,6412.49
20265,7758.36
20266,7758.36
20267,7758.36
20268,7758.36
20269,7758.36
20270,6405.55
20271,7758.36
20272,7758.36
20273,9872.74
20274,6412.49
20275,6405.55
20276,7758.36
20277,9872.74
20278,6405.55
20279,9872.74
20280,7758.36
20281,6412.49
20282,6412.49
20283,6405.55
20284,9872.74
20285,6405.55
20286,6405.55
20287,6412.49
20288,6412.49
20289,6405.55
20290,7758.36
20291,7758.36
20292,7758.36
20293,7758.36
20294,5508.75
20295,7758.36
20296,7758.36
20297,6405.55
20298,6405.55
20299,6405.55
20300,7758.36
20301,6405.55
20302,9872.74
20303,6405.55
20304,7758.36
20305,6412.49
20306,6405.55
20307,6405.55
20308,9872.74
20309,9872.74
20310,6136.89
20311,7758.36
20312,9872.74
20313,6405.55
20314,6405.55
20315,6405.55
20316,6405.55
20317,6405.55
20318,8063.43
20319,6412.49
20320,9872.74
20321,6405.55
20322,9872.74
20323,7758.36
20324,6405.55
20325,6412.49
20326,7758.36
20327,6405.55
20328,6412.49
20329,6405.55
20330,9872.74
20331,7758.36
20332,7758.36
20333,6405.55
20334,6405.55
20335,6405.55
20336,7758.36
20337,7758.36
20338,7758.36
20339,9872.74
20340,7758.36
20341,6412.49
20342,7758.36
20343,9872.74
20344,7758.36
20345,6412.49
20346,9872.74
20347,6405.55
20348,7758.36
20349,7758.36
20350,6405.55
20351,6405.55
20352,9872.74
20353,7758.36
20354,6405.55
20355,7758.36
20356,6412.49
20357,9872.74
20358,6405.55
20359,7758.36
20360,6412.49
20361,7758.36
20362,6412.49
20363,7758.36
20364,6412.49
20365,8681.18
20366,6412.49
20367,7758.36
20368,6405.55
20369,6405.55
20370,6412.49
20371,6405.55
20372,6405.55
20373,9872.74
20374,7758.36
20375,9872.74
20376,9872.74
20377,6136.89
20378,6405.55
20379,6412.49
20380,6405.55
20381,8063.43
20382,7758.36
20383,6405.55
20384,7758.36
20385,6405.55
20386,7758.36
20387,6405.55
20388,6405.55
20389,6412.49
20390,7758.36
20391,9872.74
20392,6412.49
20393,6405.55
20394,6412.49
20395,7758.36
20396,7758.36
20397,6405.55
20398,6405.55
20399,9872.74
20400,7758.36
20401,6405.55
20402,5508.75
20403,5508.75
20404,7758.36
20405,6412.49
20406,9872.74
20407,6405.55
20408,6412.49
20409,5508.75
20410,9872.74
20411,9872.74
20412,6405.55
20413,6405.55
20414,9872.74
20415,6405.55
20416,6412.49
20417,7758.36
20418,9872.74
20419,6412.49
20420,6405.55
20421,6405.55
20422,7758.36
20423,7758.36
20424,6412.49
20425,6405.55
20426,9872.74
20427,6405.55
20428,7758.36
20429,7758.36
20430,7758.36
20431,9872.74
20432,6412.49
20433,6412.49
20434,9872.74
20435,6412.49
20436,6405.55
20437,7758.36
20438,7758.36
20439,7758.36
20440,9872.74
20441,7758.36
20442,9872.74
20443,6412.49
20444,7758.36
20445,6405.55
20446,5508.75
20447,6136.89
20448,7758.36
20449,7758.36
20450,6405.55
20451,7758.36
20452,6412.49
20453,6405.55
20454,5508.75
20455,7758.36
20456,7758.36
20457,7758.36
20458,7758.36
20459,9872.74
20460,6412.49
20461,6405.55
20462,6405.55
20463,7758.36
20464,7758.36
20465,7758.36
20466,7758.36
20467,7758.36
20468,9872.74
20469,7758.36
20470,9872.74
20471,7758.36
20472,6405.55
20473,6412.49
20474,6259.87
20475,6405.55
20476,7758.36
20477,7758.36
20478,9872.74
20479,6405.55
20480,9872.74
20481,6412.49
20482,6405.55
20483,7758.36
20484,7758.36
20485,7758.36
20486,9872.74
20487,7758.36
20488,6405.55
20489,9872.74
20490,7758.36
20491,7758.36
20492,7758.36
20493,5508.75
20494,9872.74
20495,6405.55
20496,9872.74
20497,9872.74
20498,6405.55
20499,9872.74
20500,6405.55
20501,9872.74
20502,6412.49
20503,7758.36
20504,6412.49
20505,6412.49
20506,9872.74
20507,6412.49
20508,6405.55
20509,9872.74
20510,6405.55
20511,7758.36
20512,7758.36
20513,9872.74
20514,6136.89
20515,7758.36
20516,9872.74
20517,9872.74
20518,9872.74
20519,9872.74
20520,9872.74
20521,7758.36
20522,6405.55
20523,7758.36
20524,6405.55
20525,6412.49
20526,7758.36
20527,7758.36
20528,9872.74
20529,6405.55
20530,7758.36
20531,9872.74
20532,6405.55
20533,7758.36
20534,7758.36
20535,7758.36
20536,7758.36
20537,7758.36
20538,7758.36
20539,7758.36
20540,7758.36
20541,6405.55
20542,6412.49
20543,6412.49
20544,9872.74
20545,6816.76
20546,7482.4
20547,6818.88
20548,6818.88
20549,6818.88
20550,6818.88
20551,5720.88
20552,9473.38
20553,9473.38
20554,7482.4
20555,7482.4
20556,6670.53
20557,9473.38
20558,7482.4
20559,7482.4
20560,9473.38
20561,6818.88
20562,7482.4
20563,6818.88
20564,7847.83
20565,6670.53
20566,7482.4
20567,6818.88
20568,9473.38
20569,6818.88
20570,5720.88
20571,7482.4
20572,6818.88
20573,7482.4
20574,9473.38
20575,9473.38
20576,9473.38
20577,9473.38
20578,6818.88
20579,7482.4
20580,7482.4
20581,6818.88
20582,6818.88
20583,6818.88
20584,7482.4
20585,7482.4
20586,6818.88
20587,7482.4
20588,7482.4
20589,5720.88
20590,6670.53
20591,7482.4
20592,9473.38
20593,9473.38
20594,6818.88
20595,9473.38
20596,9473.38
20597,6670.53
20598,7482.4
20599,7482.4
20600,6818.88
20601,6670.53
20602,6818.88
20603,6818.88
20604,7482.4
20605,6670.53
20606,6670.53
20607,7482.4
20608,7482.4
20609,6670.53
20610,6818.88
20611,7482.4
20612,7482.4
20613,6818.88
20614,9473.38
20615,9473.38
20616,9473.38
20617,6670.53
20618,5720.88
20619,7482.4
20620,6670.53
20621,9473.38
20622,7482.4
20623,9473.38
20624,6818.88
20625,6818.88
20626,6818.88
20627,6818.88
20628,9473.38
20629,6818.88
20630,6818.88
20631,7482.4
20632,6818.88
20633,6818.88
20634,6818.88
20635,7482.4
20636,6818.88
20637,6818.88
20638,7482.4
20639,7482.4
20640,6431.81
20641,9473.38
20642,9473.38
20643,6818.88
20644,9473.38
20645,6431.81
20646,7482.4
20647,7482.4
20648,7847.83
20649,5720.88
20650,9473.38
20651,6818.88
20652,6818.88
20653,6670.53
20654,9473.38
20655,7482.4
20656,6670.53
20657,7482.4
20658,6818.88
20659,6670.53
20660,7482.4
20661,6670.53
20662,9473.38
20663,6818.88
20664,9473.38
20665,6818.88
20666,6818.88
20667,6818.88
20668,7482.4
20669,7482.4
20670,7482.4
20671,7482.4
20672,6670.53
20673,7482.4
20674,7482.4
20675,6670.53
20676,9473.38
20677,9473.38
20678,6670.53
20679,6670.53
20680,6670.53
20681,6818.88
20682,7482.4
20683,9473.38
20684,6670.53
20685,6670.53
20686,7482.4
20687,6670.53
20688,9473.38
20689,6818.88
20690,7482.4
20691,7482.4
20692,7482.4
20693,6670.53
20694,9473.38
20695,6670.53
20696,6818.88
20697,7482.4
20698,6818.88
20699,9473.38
20700,6818.88
20701,7482.4
20702,9473.38
20703,6670.53
20704,7482.4
20705,7482.4
20706,6818.88
20707,5720.88
20708,7482.4
20709,9473.38
20710,9473.38
20711,6670.53
20712,9473.38
20713,6818.88
20714,6818.88
20715,6818.88
20716,6431.81
20717,6670.53
20718,6670.53
20719,9473.38
20720,7482.4
20721,6818.88
20722,7482.4
20723,6670.53
20724,6670.53
20725,7482.4
20726,9473.38
20727,6670.53
20728,6670.53
20729,7482.4
20730,9473.38
20731,5720.88
20732,6670.53
20733,6818.88
20734,7482.4
20735,7482.4
20736,6818.88
20737,9473.38
20738,6670.53
20739,9473.38
20740,9473.38
20741,5720.88
20742,7482.4
20743,7482.4
20744,7482.4
20745,6670.53
20746,6818.88
20747,7482.4
20748,9473.38
20749,6946.07
20750,6818.88
20751,6818.88
20752,7482.4
20753,6670.53
20754,9473.38
20755,7482.4
20756,9473.38
20757,6818.88
20758,9473.38
20759,7482.4
20760,6818.88
20761,9473.38
20762,9473.38
20763,6670.53
20764,7482.4
20765,9473.38
20766,6818.88
20767,6818.88
20768,6818.88
20769,7482.4
20770,7482.4
20771,6818.88
20772,6818.88
20773,6818.88
20774,5720.88
20775,6818.88
20776,7482.4
20777,7482.4
20778,6818.88
20779,7482.4
20780,7482.4
20781,7482.4
20782,9473.38
20783,9473.38
20784,6818.88
20785,6818.88
20786,7482.4
20787,6818.88
20788,6818.88
20789,7482.4
20790,7482.4
20791,6818.88
20792,7482.4
20793,7482.4
20794,7482.4
20795,6818.88
20796,7482.4
20797,9473.38
20798,9473.38
20799,6818.88
20800,7482.4
20801,9473.38
20802,6818.88
20803,7482.4
20804,9473.38
20805,9473.38
20806,6670.53
20807,6818.88
20808,9473.38
20809,7482.4
20810,7482.4
20811,9473.38
20812,6670.53
20813,7482.4
20814,9473.38
20815,9473.38
20816,7482.4
20817,9473.38
20818,9473.38
20819,6818.88
20820,6818.88
20821,7482.4
20822,6818.88
20823,6670.53
20824,6670.53
20825,9473.38
20826,9473.38
20827,6818.88
20828,7482.4
20829,6818.88
20830,7482.4
20831,7482.4
20832,7482.4
20833,9473.38
20834,7482.4
20835,6818.88
20836,6670.53
20837,7482.4
20838,6670.53
20839,6818.88
